"N","min(GlobalNodeId)","q1(GlobalNodeId)","med(GlobalNodeId)","q3(GlobalNodeId)","max(GlobalNodeId)","avg(GlobalNodeId)","std(GlobalNodeId)","min(PedigreeNodeId)","q1(PedigreeNodeId)","med(PedigreeNodeId)","q3(PedigreeNodeId)","max(PedigreeNodeId)","avg(PedigreeNodeId)","std(PedigreeNodeId)","min(nodal_Cauchy_Stress_1_1)","q1(nodal_Cauchy_Stress_1_1)","med(nodal_Cauchy_Stress_1_1)","q3(nodal_Cauchy_Stress_1_1)","max(nodal_Cauchy_Stress_1_1)","avg(nodal_Cauchy_Stress_1_1)","std(nodal_Cauchy_Stress_1_1)","min(nodal_Cauchy_Stress_1_2)","q1(nodal_Cauchy_Stress_1_2)","med(nodal_Cauchy_Stress_1_2)","q3(nodal_Cauchy_Stress_1_2)","max(nodal_Cauchy_Stress_1_2)","avg(nodal_Cauchy_Stress_1_2)","std(nodal_Cauchy_Stress_1_2)","min(nodal_Cauchy_Stress_1_3)","q1(nodal_Cauchy_Stress_1_3)","med(nodal_Cauchy_Stress_1_3)","q3(nodal_Cauchy_Stress_1_3)","max(nodal_Cauchy_Stress_1_3)","avg(nodal_Cauchy_Stress_1_3)","std(nodal_Cauchy_Stress_1_3)","min(nodal_Cauchy_Stress_2_1)","q1(nodal_Cauchy_Stress_2_1)","med(nodal_Cauchy_Stress_2_1)","q3(nodal_Cauchy_Stress_2_1)","max(nodal_Cauchy_Stress_2_1)","avg(nodal_Cauchy_Stress_2_1)","std(nodal_Cauchy_Stress_2_1)","min(nodal_Cauchy_Stress_2_2)","q1(nodal_Cauchy_Stress_2_2)","med(nodal_Cauchy_Stress_2_2)","q3(nodal_Cauchy_Stress_2_2)","max(nodal_Cauchy_Stress_2_2)","avg(nodal_Cauchy_Stress_2_2)","std(nodal_Cauchy_Stress_2_2)","min(nodal_Cauchy_Stress_2_3)","q1(nodal_Cauchy_Stress_2_3)","med(nodal_Cauchy_Stress_2_3)","q3(nodal_Cauchy_Stress_2_3)","max(nodal_Cauchy_Stress_2_3)","avg(nodal_Cauchy_Stress_2_3)","std(nodal_Cauchy_Stress_2_3)","min(nodal_Cauchy_Stress_3_1)","q1(nodal_Cauchy_Stress_3_1)","med(nodal_Cauchy_Stress_3_1)","q3(nodal_Cauchy_Stress_3_1)","max(nodal_Cauchy_Stress_3_1)","avg(nodal_Cauchy_Stress_3_1)","std(nodal_Cauchy_Stress_3_1)","min(nodal_Cauchy_Stress_3_2)","q1(nodal_Cauchy_Stress_3_2)","med(nodal_Cauchy_Stress_3_2)","q3(nodal_Cauchy_Stress_3_2)","max(nodal_Cauchy_Stress_3_2)","avg(nodal_Cauchy_Stress_3_2)","std(nodal_Cauchy_Stress_3_2)","min(nodal_Cauchy_Stress_3_3)","q1(nodal_Cauchy_Stress_3_3)","med(nodal_Cauchy_Stress_3_3)","q3(nodal_Cauchy_Stress_3_3)","max(nodal_Cauchy_Stress_3_3)","avg(nodal_Cauchy_Stress_3_3)","std(nodal_Cauchy_Stress_3_3)","min(solution_ (0))","q1(solution_ (0))","med(solution_ (0))","q3(solution_ (0))","max(solution_ (0))","avg(solution_ (0))","std(solution_ (0))","min(solution_ (1))","q1(solution_ (1))","med(solution_ (1))","q3(solution_ (1))","max(solution_ (1))","avg(solution_ (1))","std(solution_ (1))","min(solution_ (2))","q1(solution_ (2))","med(solution_ (2))","q3(solution_ (2))","max(solution_ (2))","avg(solution_ (2))","std(solution_ (2))","min(solution_ (Magnitude))","q1(solution_ (Magnitude))","med(solution_ (Magnitude))","q3(solution_ (Magnitude))","max(solution_ (Magnitude))","avg(solution_ (Magnitude))","std(solution_ (Magnitude))","min(vtkOriginalPointIds)","q1(vtkOriginalPointIds)","med(vtkOriginalPointIds)","q3(vtkOriginalPointIds)","max(vtkOriginalPointIds)","avg(vtkOriginalPointIds)","std(vtkOriginalPointIds)","min(X)","q1(X)","med(X)","q3(X)","max(X)","avg(X)","std(X)","min(Y)","q1(Y)","med(Y)","q3(Y)","max(Y)","avg(Y)","std(Y)","min(Z)","q1(Z)","med(Z)","q3(Z)","max(Z)","avg(Z)","std(Z)","vtkValidPointMask","Time"
1.00000e+00,2188,2188,2188,2188,2188,2.18800e+03,0.00000e+00,2188,2188,2188,2188,2188,2.18800e+03,0.00000e+00,-3.80482e-01,-3.80482e-01,-3.80482e-01,-3.80482e-01,-3.80482e-01,-3.80482e-01,0.00000e+00,-7.27473e-02,-7.27473e-02,-7.27473e-02,-7.27473e-02,-7.27473e-02,-7.27473e-02,0.00000e+00,-5.95631e-03,-5.95631e-03,-5.95631e-03,-5.95631e-03,-5.95631e-03,-5.95631e-03,0.00000e+00,-7.27473e-02,-7.27473e-02,-7.27473e-02,-7.27473e-02,-7.27473e-02,-7.27473e-02,0.00000e+00,4.54110e-01,4.54110e-01,4.54110e-01,4.54110e-01,4.54110e-01,4.54110e-01,0.00000e+00,4.31210e-02,4.31210e-02,4.31210e-02,4.31210e-02,4.31210e-02,4.31210e-02,0.00000e+00,-5.95631e-03,-5.95631e-03,-5.95631e-03,-5.95631e-03,-5.95631e-03,-5.95631e-03,0.00000e+00,4.31210e-02,4.31210e-02,4.31210e-02,4.31210e-02,4.31210e-02,4.31210e-02,0.00000e+00,2.40896e-01,2.40896e-01,2.40896e-01,2.40896e-01,2.40896e-01,2.40896e-01,0.00000e+00,-6.40856e-03,-6.40856e-03,-6.40856e-03,-6.40856e-03,-6.40856e-03,-6.40856e-03,0.00000e+00,-2.67944e-03,-2.67944e-03,-2.67944e-03,-2.67944e-03,-2.67944e-03,-2.67944e-03,0.00000e+00,-1.34630e+00,-1.34630e+00,-1.34630e+00,-1.34630e+00,-1.34630e+00,-1.34630e+00,0.00000e+00,1.34632e+00,1.34632e+00,1.34632e+00,1.34632e+00,1.34632e+00,1.34632e+00,0.00000e+00,2122,2122,2122,2122,2122,2.12200e+03,0.00000e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,0.00000e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,0.00000e+00,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,0.00000e+00,1,2.44752e+01
1.00000e+00,2188,2188,2188,2188,2188,2.18800e+03,0.00000e+00,2188,2188,2188,2188,2188,2.18800e+03,0.00000e+00,-3.78934e-01,-3.78934e-01,-3.78934e-01,-3.78934e-01,-3.78934e-01,-3.78934e-01,0.00000e+00,-7.28361e-02,-7.28361e-02,-7.28361e-02,-7.28361e-02,-7.28361e-02,-7.28361e-02,0.00000e+00,-5.95023e-03,-5.95023e-03,-5.95023e-03,-5.95023e-03,-5.95023e-03,-5.95023e-03,0.00000e+00,-7.28361e-02,-7.28361e-02,-7.28361e-02,-7.28361e-02,-7.28361e-02,-7.28361e-02,0.00000e+00,4.53925e-01,4.53925e-01,4.53925e-01,4.53925e-01,4.53925e-01,4.53925e-01,0.00000e+00,4.31980e-02,4.31980e-02,4.31980e-02,4.31980e-02,4.31980e-02,4.31980e-02,0.00000e+00,-5.95023e-03,-5.95023e-03,-5.95023e-03,-5.95023e-03,-5.95023e-03,-5.95023e-03,0.00000e+00,4.31980e-02,4.31980e-02,4.31980e-02,4.31980e-02,4.31980e-02,4.31980e-02,0.00000e+00,2.41745e-01,2.41745e-01,2.41745e-01,2.41745e-01,2.41745e-01,2.41745e-01,0.00000e+00,-6.41293e-03,-6.41293e-03,-6.41293e-03,-6.41293e-03,-6.41293e-03,-6.41293e-03,0.00000e+00,-2.68084e-03,-2.68084e-03,-2.68084e-03,-2.68084e-03,-2.68084e-03,-2.68084e-03,0.00000e+00,-1.34670e+00,-1.34670e+00,-1.34670e+00,-1.34670e+00,-1.34670e+00,-1.34670e+00,0.00000e+00,1.34672e+00,1.34672e+00,1.34672e+00,1.34672e+00,1.34672e+00,1.34672e+00,0.00000e+00,2122,2122,2122,2122,2122,2.12200e+03,0.00000e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,0.00000e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,0.00000e+00,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,0.00000e+00,1,2.44904e+01
1.00000e+00,2188,2188,2188,2188,2188,2.18800e+03,0.00000e+00,2188,2188,2188,2188,2188,2.18800e+03,0.00000e+00,-3.77944e-01,-3.77944e-01,-3.77944e-01,-3.77944e-01,-3.77944e-01,-3.77944e-01,0.00000e+00,-7.28887e-02,-7.28887e-02,-7.28887e-02,-7.28887e-02,-7.28887e-02,-7.28887e-02,0.00000e+00,-5.94051e-03,-5.94051e-03,-5.94051e-03,-5.94051e-03,-5.94051e-03,-5.94051e-03,0.00000e+00,-7.28887e-02,-7.28887e-02,-7.28887e-02,-7.28887e-02,-7.28887e-02,-7.28887e-02,0.00000e+00,4.53794e-01,4.53794e-01,4.53794e-01,4.53794e-01,4.53794e-01,4.53794e-01,0.00000e+00,4.32432e-02,4.32432e-02,4.32432e-02,4.32432e-02,4.32432e-02,4.32432e-02,0.00000e+00,-5.94051e-03,-5.94051e-03,-5.94051e-03,-5.94051e-03,-5.94051e-03,-5.94051e-03,0.00000e+00,4.32432e-02,4.32432e-02,4.32432e-02,4.32432e-02,4.32432e-02,4.32432e-02,0.00000e+00,2.42212e-01,2.42212e-01,2.42212e-01,2.42212e-01,2.42212e-01,2.42212e-01,0.00000e+00,-6.41513e-03,-6.41513e-03,-6.41513e-03,-6.41513e-03,-6.41513e-03,-6.41513e-03,0.00000e+00,-2.68149e-03,-2.68149e-03,-2.68149e-03,-2.68149e-03,-2.68149e-03,-2.68149e-03,0.00000e+00,-1.34690e+00,-1.34690e+00,-1.34690e+00,-1.34690e+00,-1.34690e+00,-1.34690e+00,0.00000e+00,1.34692e+00,1.34692e+00,1.34692e+00,1.34692e+00,1.34692e+00,1.34692e+00,0.00000e+00,2122,2122,2122,2122,2122,2.12200e+03,0.00000e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,0.00000e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,0.00000e+00,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,0.00000e+00,1,2.44983e+01
1.00000e+00,2188,2188,2188,2188,2188,2.18800e+03,0.00000e+00,2188,2188,2188,2188,2188,2.18800e+03,0.00000e+00,-3.77085e-01,-3.77085e-01,-3.77085e-01,-3.77085e-01,-3.77085e-01,-3.77085e-01,0.00000e+00,-7.29367e-02,-7.29367e-02,-7.29367e-02,-7.29367e-02,-7.29367e-02,-7.29367e-02,0.00000e+00,-5.93762e-03,-5.93762e-03,-5.93762e-03,-5.93762e-03,-5.93762e-03,-5.93762e-03,0.00000e+00,-7.29367e-02,-7.29367e-02,-7.29367e-02,-7.29367e-02,-7.29367e-02,-7.29367e-02,0.00000e+00,4.53677e-01,4.53677e-01,4.53677e-01,4.53677e-01,4.53677e-01,4.53677e-01,0.00000e+00,4.32861e-02,4.32861e-02,4.32861e-02,4.32861e-02,4.32861e-02,4.32861e-02,0.00000e+00,-5.93762e-03,-5.93762e-03,-5.93762e-03,-5.93762e-03,-5.93762e-03,-5.93762e-03,0.00000e+00,4.32861e-02,4.32861e-02,4.32861e-02,4.32861e-02,4.32861e-02,4.32861e-02,0.00000e+00,2.42683e-01,2.42683e-01,2.42683e-01,2.42683e-01,2.42683e-01,2.42683e-01,0.00000e+00,-6.41760e-03,-6.41760e-03,-6.41760e-03,-6.41760e-03,-6.41760e-03,-6.41760e-03,0.00000e+00,-2.68226e-03,-2.68226e-03,-2.68226e-03,-2.68226e-03,-2.68226e-03,-2.68226e-03,0.00000e+00,-1.34712e+00,-1.34712e+00,-1.34712e+00,-1.34712e+00,-1.34712e+00,-1.34712e+00,0.00000e+00,1.34714e+00,1.34714e+00,1.34714e+00,1.34714e+00,1.34714e+00,1.34714e+00,0.00000e+00,2122,2122,2122,2122,2122,2.12200e+03,0.00000e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,0.00000e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,0.00000e+00,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,0.00000e+00,1,2.45068e+01
1.00000e+00,2188,2188,2188,2188,2188,2.18800e+03,0.00000e+00,2188,2188,2188,2188,2188,2.18800e+03,0.00000e+00,-3.76164e-01,-3.76164e-01,-3.76164e-01,-3.76164e-01,-3.76164e-01,-3.76164e-01,0.00000e+00,-7.29882e-02,-7.29882e-02,-7.29882e-02,-7.29882e-02,-7.29882e-02,-7.29882e-02,0.00000e+00,-5.93450e-03,-5.93450e-03,-5.93450e-03,-5.93450e-03,-5.93450e-03,-5.93450e-03,0.00000e+00,-7.29882e-02,-7.29882e-02,-7.29882e-02,-7.29882e-02,-7.29882e-02,-7.29882e-02,0.00000e+00,4.53554e-01,4.53554e-01,4.53554e-01,4.53554e-01,4.53554e-01,4.53554e-01,0.00000e+00,4.33321e-02,4.33321e-02,4.33321e-02,4.33321e-02,4.33321e-02,4.33321e-02,0.00000e+00,-5.93450e-03,-5.93450e-03,-5.93450e-03,-5.93450e-03,-5.93450e-03,-5.93450e-03,0.00000e+00,4.33321e-02,4.33321e-02,4.33321e-02,4.33321e-02,4.33321e-02,4.33321e-02,0.00000e+00,2.43190e-01,2.43190e-01,2.43190e-01,2.43190e-01,2.43190e-01,2.43190e-01,0.00000e+00,-6.42026e-03,-6.42026e-03,-6.42026e-03,-6.42026e-03,-6.42026e-03,-6.42026e-03,0.00000e+00,-2.68309e-03,-2.68309e-03,-2.68309e-03,-2.68309e-03,-2.68309e-03,-2.68309e-03,0.00000e+00,-1.34736e+00,-1.34736e+00,-1.34736e+00,-1.34736e+00,-1.34736e+00,-1.34736e+00,0.00000e+00,1.34738e+00,1.34738e+00,1.34738e+00,1.34738e+00,1.34738e+00,1.34738e+00,0.00000e+00,2122,2122,2122,2122,2122,2.12200e+03,0.00000e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,0.00000e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,0.00000e+00,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,0.00000e+00,1,2.45159e+01
1.00000e+00,2188,2188,2188,2188,2188,2.18800e+03,0.00000e+00,2188,2188,2188,2188,2188,2.18800e+03,0.00000e+00,-3.75175e-01,-3.75175e-01,-3.75175e-01,-3.75175e-01,-3.75175e-01,-3.75175e-01,0.00000e+00,-7.30437e-02,-7.30437e-02,-7.30437e-02,-7.30437e-02,-7.30437e-02,-7.30437e-02,0.00000e+00,-5.93110e-03,-5.93110e-03,-5.93110e-03,-5.93110e-03,-5.93110e-03,-5.93110e-03,0.00000e+00,-7.30437e-02,-7.30437e-02,-7.30437e-02,-7.30437e-02,-7.30437e-02,-7.30437e-02,0.00000e+00,4.53426e-01,4.53426e-01,4.53426e-01,4.53426e-01,4.53426e-01,4.53426e-01,0.00000e+00,4.33815e-02,4.33815e-02,4.33815e-02,4.33815e-02,4.33815e-02,4.33815e-02,0.00000e+00,-5.93110e-03,-5.93110e-03,-5.93110e-03,-5.93110e-03,-5.93110e-03,-5.93110e-03,0.00000e+00,4.33815e-02,4.33815e-02,4.33815e-02,4.33815e-02,4.33815e-02,4.33815e-02,0.00000e+00,2.43733e-01,2.43733e-01,2.43733e-01,2.43733e-01,2.43733e-01,2.43733e-01,0.00000e+00,-6.42312e-03,-6.42312e-03,-6.42312e-03,-6.42312e-03,-6.42312e-03,-6.42312e-03,0.00000e+00,-2.68398e-03,-2.68398e-03,-2.68398e-03,-2.68398e-03,-2.68398e-03,-2.68398e-03,0.00000e+00,-1.34762e+00,-1.34762e+00,-1.34762e+00,-1.34762e+00,-1.34762e+00,-1.34762e+00,0.00000e+00,1.34764e+00,1.34764e+00,1.34764e+00,1.34764e+00,1.34764e+00,1.34764e+00,0.00000e+00,2122,2122,2122,2122,2122,2.12200e+03,0.00000e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,0.00000e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,0.00000e+00,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,0.00000e+00,1,2.45257e+01
1.00000e+00,2188,2188,2188,2188,2188,2.18800e+03,0.00000e+00,2188,2188,2188,2188,2188,2.18800e+03,0.00000e+00,-3.74114e-01,-3.74114e-01,-3.74114e-01,-3.74114e-01,-3.74114e-01,-3.74114e-01,0.00000e+00,-7.31033e-02,-7.31033e-02,-7.31033e-02,-7.31033e-02,-7.31033e-02,-7.31033e-02,0.00000e+00,-5.92740e-03,-5.92740e-03,-5.92740e-03,-5.92740e-03,-5.92740e-03,-5.92740e-03,0.00000e+00,-7.31033e-02,-7.31033e-02,-7.31033e-02,-7.31033e-02,-7.31033e-02,-7.31033e-02,0.00000e+00,4.53292e-01,4.53292e-01,4.53292e-01,4.53292e-01,4.53292e-01,4.53292e-01,0.00000e+00,4.34346e-02,4.34346e-02,4.34346e-02,4.34346e-02,4.34346e-02,4.34346e-02,0.00000e+00,-5.92740e-03,-5.92740e-03,-5.92740e-03,-5.92740e-03,-5.92740e-03,-5.92740e-03,0.00000e+00,4.34346e-02,4.34346e-02,4.34346e-02,4.34346e-02,4.34346e-02,4.34346e-02,0.00000e+00,2.44317e-01,2.44317e-01,2.44317e-01,2.44317e-01,2.44317e-01,2.44317e-01,0.00000e+00,-6.42618e-03,-6.42618e-03,-6.42618e-03,-6.42618e-03,-6.42618e-03,-6.42618e-03,0.00000e+00,-2.68495e-03,-2.68495e-03,-2.68495e-03,-2.68495e-03,-2.68495e-03,-2.68495e-03,0.00000e+00,-1.34789e+00,-1.34789e+00,-1.34789e+00,-1.34789e+00,-1.34789e+00,-1.34789e+00,0.00000e+00,1.34791e+00,1.34791e+00,1.34791e+00,1.34791e+00,1.34791e+00,1.34791e+00,0.00000e+00,2122,2122,2122,2122,2122,2.12200e+03,0.00000e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,0.00000e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,0.00000e+00,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,0.00000e+00,1,2.45362e+01
1.00000e+00,2188,2188,2188,2188,2188,2.18800e+03,0.00000e+00,2188,2188,2188,2188,2188,2.18800e+03,0.00000e+00,-3.72975e-01,-3.72975e-01,-3.72975e-01,-3.72975e-01,-3.72975e-01,-3.72975e-01,0.00000e+00,-7.31676e-02,-7.31676e-02,-7.31676e-02,-7.31676e-02,-7.31676e-02,-7.31676e-02,0.00000e+00,-5.92334e-03,-5.92334e-03,-5.92334e-03,-5.92334e-03,-5.92334e-03,-5.92334e-03,0.00000e+00,-7.31676e-02,-7.31676e-02,-7.31676e-02,-7.31676e-02,-7.31676e-02,-7.31676e-02,0.00000e+00,4.53150e-01,4.53150e-01,4.53150e-01,4.53150e-01,4.53150e-01,4.53150e-01,0.00000e+00,4.34916e-02,4.34916e-02,4.34916e-02,4.34916e-02,4.34916e-02,4.34916e-02,0.00000e+00,-5.92334e-03,-5.92334e-03,-5.92334e-03,-5.92334e-03,-5.92334e-03,-5.92334e-03,0.00000e+00,4.34916e-02,4.34916e-02,4.34916e-02,4.34916e-02,4.34916e-02,4.34916e-02,0.00000e+00,2.44944e-01,2.44944e-01,2.44944e-01,2.44944e-01,2.44944e-01,2.44944e-01,0.00000e+00,-6.42947e-03,-6.42947e-03,-6.42947e-03,-6.42947e-03,-6.42947e-03,-6.42947e-03,0.00000e+00,-2.68598e-03,-2.68598e-03,-2.68598e-03,-2.68598e-03,-2.68598e-03,-2.68598e-03,0.00000e+00,-1.34819e+00,-1.34819e+00,-1.34819e+00,-1.34819e+00,-1.34819e+00,-1.34819e+00,0.00000e+00,1.34821e+00,1.34821e+00,1.34821e+00,1.34821e+00,1.34821e+00,1.34821e+00,0.00000e+00,2122,2122,2122,2122,2122,2.12200e+03,0.00000e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,0.00000e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,0.00000e+00,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,0.00000e+00,1,2.45475e+01
1.00000e+00,2188,2188,2188,2188,2188,2.18800e+03,0.00000e+00,2188,2188,2188,2188,2188,2.18800e+03,0.00000e+00,-3.71753e-01,-3.71753e-01,-3.71753e-01,-3.71753e-01,-3.71753e-01,-3.71753e-01,0.00000e+00,-7.32367e-02,-7.32367e-02,-7.32367e-02,-7.32367e-02,-7.32367e-02,-7.32367e-02,0.00000e+00,-5.91889e-03,-5.91889e-03,-5.91889e-03,-5.91889e-03,-5.91889e-03,-5.91889e-03,0.00000e+00,-7.32367e-02,-7.32367e-02,-7.32367e-02,-7.32367e-02,-7.32367e-02,-7.32367e-02,0.00000e+00,4.53000e-01,4.53000e-01,4.53000e-01,4.53000e-01,4.53000e-01,4.53000e-01,0.00000e+00,4.35527e-02,4.35527e-02,4.35527e-02,4.35527e-02,4.35527e-02,4.35527e-02,0.00000e+00,-5.91889e-03,-5.91889e-03,-5.91889e-03,-5.91889e-03,-5.91889e-03,-5.91889e-03,0.00000e+00,4.35527e-02,4.35527e-02,4.35527e-02,4.35527e-02,4.35527e-02,4.35527e-02,0.00000e+00,2.45617e-01,2.45617e-01,2.45617e-01,2.45617e-01,2.45617e-01,2.45617e-01,0.00000e+00,-6.43300e-03,-6.43300e-03,-6.43300e-03,-6.43300e-03,-6.43300e-03,-6.43300e-03,0.00000e+00,-2.68710e-03,-2.68710e-03,-2.68710e-03,-2.68710e-03,-2.68710e-03,-2.68710e-03,0.00000e+00,-1.34851e+00,-1.34851e+00,-1.34851e+00,-1.34851e+00,-1.34851e+00,-1.34851e+00,0.00000e+00,1.34852e+00,1.34852e+00,1.34852e+00,1.34852e+00,1.34852e+00,1.34852e+00,0.00000e+00,2122,2122,2122,2122,2122,2.12200e+03,0.00000e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,0.00000e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,0.00000e+00,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,0.00000e+00,1,2.45597e+01
1.00000e+00,2188,2188,2188,2188,2188,2.18800e+03,0.00000e+00,2188,2188,2188,2188,2188,2.18800e+03,0.00000e+00,-3.70443e-01,-3.70443e-01,-3.70443e-01,-3.70443e-01,-3.70443e-01,-3.70443e-01,0.00000e+00,-7.33111e-02,-7.33111e-02,-7.33111e-02,-7.33111e-02,-7.33111e-02,-7.33111e-02,0.00000e+00,-5.91401e-03,-5.91401e-03,-5.91401e-03,-5.91401e-03,-5.91401e-03,-5.91401e-03,0.00000e+00,-7.33111e-02,-7.33111e-02,-7.33111e-02,-7.33111e-02,-7.33111e-02,-7.33111e-02,0.00000e+00,4.52841e-01,4.52841e-01,4.52841e-01,4.52841e-01,4.52841e-01,4.52841e-01,0.00000e+00,4.36183e-02,4.36183e-02,4.36183e-02,4.36183e-02,4.36183e-02,4.36183e-02,0.00000e+00,-5.91401e-03,-5.91401e-03,-5.91401e-03,-5.91401e-03,-5.91401e-03,-5.91401e-03,0.00000e+00,4.36183e-02,4.36183e-02,4.36183e-02,4.36183e-02,4.36183e-02,4.36183e-02,0.00000e+00,2.46339e-01,2.46339e-01,2.46339e-01,2.46339e-01,2.46339e-01,2.46339e-01,0.00000e+00,-6.43679e-03,-6.43679e-03,-6.43679e-03,-6.43679e-03,-6.43679e-03,-6.43679e-03,0.00000e+00,-2.68830e-03,-2.68830e-03,-2.68830e-03,-2.68830e-03,-2.68830e-03,-2.68830e-03,0.00000e+00,-1.34885e+00,-1.34885e+00,-1.34885e+00,-1.34885e+00,-1.34885e+00,-1.34885e+00,0.00000e+00,1.34887e+00,1.34887e+00,1.34887e+00,1.34887e+00,1.34887e+00,1.34887e+00,0.00000e+00,2122,2122,2122,2122,2122,2.12200e+03,0.00000e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,0.00000e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,0.00000e+00,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,0.00000e+00,1,2.45727e+01
1.00000e+00,2188,2188,2188,2188,2188,2.18800e+03,0.00000e+00,2188,2188,2188,2188,2188,2.18800e+03,0.00000e+00,-3.69048e-01,-3.69048e-01,-3.69048e-01,-3.69048e-01,-3.69048e-01,-3.69048e-01,0.00000e+00,-7.33905e-02,-7.33905e-02,-7.33905e-02,-7.33905e-02,-7.33905e-02,-7.33905e-02,0.00000e+00,-5.90858e-03,-5.90858e-03,-5.90858e-03,-5.90858e-03,-5.90858e-03,-5.90858e-03,0.00000e+00,-7.33905e-02,-7.33905e-02,-7.33905e-02,-7.33905e-02,-7.33905e-02,-7.33905e-02,0.00000e+00,4.52674e-01,4.52674e-01,4.52674e-01,4.52674e-01,4.52674e-01,4.52674e-01,0.00000e+00,4.36881e-02,4.36881e-02,4.36881e-02,4.36881e-02,4.36881e-02,4.36881e-02,0.00000e+00,-5.90858e-03,-5.90858e-03,-5.90858e-03,-5.90858e-03,-5.90858e-03,-5.90858e-03,0.00000e+00,4.36881e-02,4.36881e-02,4.36881e-02,4.36881e-02,4.36881e-02,4.36881e-02,0.00000e+00,2.47107e-01,2.47107e-01,2.47107e-01,2.47107e-01,2.47107e-01,2.47107e-01,0.00000e+00,-6.44081e-03,-6.44081e-03,-6.44081e-03,-6.44081e-03,-6.44081e-03,-6.44081e-03,0.00000e+00,-2.68959e-03,-2.68959e-03,-2.68959e-03,-2.68959e-03,-2.68959e-03,-2.68959e-03,0.00000e+00,-1.34921e+00,-1.34921e+00,-1.34921e+00,-1.34921e+00,-1.34921e+00,-1.34921e+00,0.00000e+00,1.34923e+00,1.34923e+00,1.34923e+00,1.34923e+00,1.34923e+00,1.34923e+00,0.00000e+00,2122,2122,2122,2122,2122,2.12200e+03,0.00000e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,0.00000e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,0.00000e+00,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,0.00000e+00,1,2.45867e+01
